,reviews,label,clean_reviews
523,"Sukah bangett😍😍bahan nya cantik,dan warna superrrr gemeshh....puas belanja ditoko ini,emng sih awal nya agak kecewa karna pengiriman nya lama.",1.0,sukah bangettbahan nya cantikdan warna superrrr gemeshhpuas belanja di toko iniemng sih awal nya agak kecewa karena kirim nya lama
524,"Pengiriman cepat, bahannya lumayan tipis, potongannya juga gak sejajar dan agak terlalu pendek diaku,",0.0,kirim cepat bahan lumayan tipis potong juga tidak sejajar dan agak terlalu pendek dia
525,"Datang ny cpat
 Kurir nya ramah
Ongkirnya mahal
Bahan tipis
Tdk simetris panjang sebelah
Meleyot²
Susah disetrika
Nerawang 
Tdk ada merk /logo
Lipatan garis susah dihilangkan
Tapi worth it buat harga segitu
Ya saya tau itu memang karakter dari bella square cuman saya agk kecewa aja dikit tapi gpapa",0.0,datang ny cpat kurir nya ramah ongkirnya mahal bahan tipis tidak simetris panjang belah leyot susah setrika nerawang tidak ada merk logo lipat garis susah hilang tapi worth it buat harga segitu ya saya tau itu memang karakter dari bella square cuma saya agak kecewa saja sedikit tapi gpapa
526,Pengemasan super lama bgt . Mana warna aquamarine yg harusnya agak muda jdinya malah ABU SMA (ntah warna dr tokonya emg gini/salah kirim gatau),0.0,emas super lama banget mana warna aquamarine yang harus agak muda jdinya malah abu sma ntah warna dari toko emang ginisalah kirim tidak tau
527,"Warna ada yang salah 1 dan jilbabnya nerawang, pengiriman lama mungkin krn faktor ramadhan sale. Maaf aku kasi bintang 3 kak🙏",0.0,warna ada yang salah dan jilbab nerawang kirim lama mungkin karena faktor ramadhan sale maaf saya kasih bintang kak
528,"Kecewa sih pesen 1 jilbab 1 bandana rajut, tpi yg di kirim hanya jilbab nya saja, kualitas jilbabnya lumayan lah dgn harga segitu👍",0.0,kecewa sih pesan jilbab bandana rajut tapi yang di kirim hanya jilbab nya saja kualitas jilbab lumayan lah dengan harga segitu
529,"Warna dusty pinknya agak beda dari foto, kayak lebih gelap gitu but it's okey👌",0.0,warna dusty pinknya agak beda dari foto seperti lebih gelap begitu but its okey
530,"Alhamdulillah barang sampe dengan aman, bahannya bagus sih cuma salah kirim yg harusnya choco ini lebih ke Charcoal gitu, cuma gpp",0.0,alhamdulillah barang sampai dengan aman bahan bagus sih cuma salah kirim yang harus choco ini lebih ke charcoal begitu cuma tidak-apa-apa
531,kecewa sii pesen sma cepol tpi yang dateng kerudung nya doang,0.0,kecewa sii pesan sma cepol tapi yang datang kerudung nya saja
532,"Kykny ini ada yg salah deh 
Soalnya ada yg ga sesuai ni
Aku pesen warna dark grey loh bukan dark jeans :( 
Padahal pengen bgt warna dark grey 
Ya gpp mungkin seller nya lagi banyak pesanan 
Lain kali kalo emang gada warna lagi di chat ya min, biarpun kita sebagai pembeli ga nyantumin warna cdangan",0.0,kykny ini ada yang salah deh soal ada yang tidak sesuai ni saya pesan warna dark grey loh bukan dark jeans padahal ingin banget warna dark grey ya tidak-apa-apa mungkin jual nya lagi banyak pesan lain kali kalau emang tidak ada warna lagi di chat ya min biarpun kita bagai beli tidak nyantumin warna cdangan
533,"Kain Warna milonya berbeda dari warna lainnya
Ketika disetrika kusut",0.0,kain warna milonya beda dari warna lain ketika setrika kusut
534,"Tadinya mau ngasih bintang 4 tapi kasian,agak kecewa sih saya mesen milo kok yg dateng warna nya agak ke arah bata tapi ga merah bata,klo masalah bahan bgus ga bakalan nyesel mudah berdiri,cuman saran buat seller klo emng barang nya hbis di chat ajaa dari pada beda warna kan takutnya orng marah.",0.0,tadi mau beri bintang tapi kasianagak kecewa sih saya mesen milo kok yang datang warna nya agak ke arah bata tapi tidak merah bataklo masalah bahan bgus tidak bakal sesal mudah berdiricuman saran buat jual kalau emang barang nya hbis di chat ajaa dari pada beda warna kan takut orang marah
535,Jugjat susah di akalin cara pakai nyaaa karna bnr2 jauh beda nyaaa sedihhh lebih d perhatikan lagi ya untuk ukuran nya,0.0,jugjat susah di akalin cara pakai nyaaa karena benar jauh beda nyaaa sedihhh lebih d perhati lagi ya untuk ukur nya
536,"Warna diluar ekspetasi, ini bukan dusty dehh kaya magenta gitu. Beda bgt sama yg di foto kalo warna dusty agak kalem, nyesel beli disini. Kalo difoto warnanya beda karna cahaya pun pasti ga setua ini warna dusty nya, kecewa bgt sihh :((",0.0,warna luar ekspetasi ini bukan dusty dehh kaya magenta begitu beda banget sama yang di foto kalau warna dusty agak kalem sesal beli sini kalau foto warna beda karena cahaya pun pasti tidak tua ini warna dusty nya kecewa banget sihh
537,"Pas dateng plastik luarnya udah sobek, ukuran tidak sama. Tapi gapapa oke kok",0.0,pas datang plastik luar sudah sobek ukur tidak sama tapi tidak apa oke kok
538,"Gasuka sama yg navy bahannya kusut alus gtu di gosok malah jadi makin kusut susah di bentuk, klo yg charcoal gatau blm pernah di coba blm di gosok jg jd gatau bahannya gmna, tp navy ini ngeselin susah bgt di atur bahannya jelek kusut halus gtu di gosok makin parah",0.0,tidak suka sama yang navy bahan kusut alus begitu di gosok malah jadi makin kusut susah di bentuk kalau yang charcoal tidak tau belum pernah di coba belum di gosok juga jadi tidak tau bahan bagaimana tetapi navy ini ngeselin susah banget di atur bahan jelek kusut halus begitu di gosok makin parah
539,"Bahan lumayan tipis, pengiriman lama bgt mungkin karna 12.12, mkasih.",0.0,bahan lumayan tipis kirim lama banget mungkin karena terimakasih
540,"Produk sudah sampai, bahannya agak kasar, baru prtama kali order langsung 9 pcs",0.0,produk sudah sampai bahan agak kasar baru prtama kali order langsung pcs
541,Sumpah yahhhh pengiriman lama bgt😭😭 tpi Gpp lahhh jilbabnya bgus kok sesuai harga,0.0,sumpah yahhhh kirim lama banget tapi tidak-apa-apa lahhh jilbab bgus kok sesuai harga
542,Warnanya manis bet sukak ah tapi nyampe nya lama banget kalian jangan lupa beli di sini ya 🥰,1.0,warna manis banget sukak ah tapi sampai nya lama banget kalian jangan lupa beli di sini ya
543,"Okeee bgttt sihhh brangnyaaa. Udah dua kali order nda pernah kecewa dong, 🥰😭",1.0,okeee bgttt sihhh brangnyaaa sudah dua kali order nda pernah kecewa dong
544,Bagussss dong harga 10 ribuan sebagus itu ganyesel si tp nyesel cuma beli 3. Makasi yaaa,1.0,bagussss dong harga ribu bagus itu ganyesel si tetapi sesal cuma beli makas yaaa
545,"Baguslah untuk harga segitu ga berekpetasi tinggi juga padahal, tapi ekang sebagus itu kerudungnya next beli lagi deh",1.0,bagus untuk harga segitu tidak berekpetasi tinggi juga padahal tapi ekang bagus itu kerudung next beli lagi deh
546,"Maaf kak, saya mesan banyak tapi kok warnanya ga sesuai gambar ya? Dusty pink terang kali ga kek dusty, yang paling parah wardah, masa ynag dikasih warna hitam? Padahal saya udah bikin di note mohon di cek bla bla bla, pengirimannya lama lagi, bukan lama pengiriman, tapi lama d packing. Jujur kecewa",0.0,maaf kak saya mesan banyak tapi kok warna tidak sesuai gambar ya dusty pink terang kali tidak seperti dusty yang paling parah wardah masa ynag kasih warna hitam padahal saya sudah bikin di note mohon di cek bla bla bla kirim lama lagi bukan lama kirim tapi lama d packing jujur kecewa
547,Aduh saya pesan anak tudung kok yang datang krudung semua pessanan orang tpi oke lh lain kali cek dulu ka,0.0,aduh saya pesan anak tudung kok yang datang kerudung semua pessanan orang tapi oke lh lain kali cek dulu ka
548,"Warna asli dan digambar memang wajar bgt beda, tapi agak aneh aku pesan warna yg beda cuma yg datang warnanya sama persis, di orderan sebelumnya juga gitu. Kalau emang warnanya kosong harusnya konfirmasi aja pdhl belinya dalam jumlah banyak",0.0,warna asli dan gambar memang wajar banget beda tapi agak aneh saya pesan warna yang beda cuma yang datang warna sama persis di order belum juga begitu kalau emang warna kosong harus konfirmasi saja padahal beli dalam jumlah banyak
549,Warnanya malah kaya ke navy yaa kukira bakal lehih ke abu ehmalah biru sebnaranya admin tau gaksih wran abu sma itu ke apa gpp lah udah terlanjur juga,0.0,warna malah kaya ke navy yaa kira bakal lehih ke abu ehmalah biru sebnaranya admin tau tidak sih wran abu sma itu ke apa tidak-apa-apa lah sudah lanjur juga
550,"Bella square nya tipis banget terus pendek kalo menurutku, pashmina yg coksu juga lebih pendek drpd yg stone. Untuk warna lumayanlah bisa buat ganti2",0.0,bella square nya tipis banget terus pendek kalau turut pashmina yang coksu juga lebih pendek daripada yang stone untuk warna lumayan bisa buat ganti
551,Satu salah warna. Minta nya abu tua knp jadi silver. Padahal mau di pake buat acara dresscode hijab warna abu tua 😢,0.0,satu salah warna minta nya abu tua kenapa jadi silver padahal mau di pakai buat acara dresscode hijab warna abu tua
552,"gemessss  bgt warnanya gila sihhh, sukaaa bgt pokoknyaaaaa",1.0,gemessss banget warna gila sihhh sukaaa banget pokoknyaaaaa
553,"Baguussss bangettt woiii sumpah ga nyesel beli disini nesxt order di sini lagi ah murce sekali,ga salah si rangking 1",1.0,baguussss bangettt woiii sumpah tidak sesal beli sini nesxt order di sini lagi ah murce sekaliga salah si rangking
554,Sumpah ini kecewa bgt udah ada warna yg salah kerudung nya telat pengiriman nya sampe 2 Minggu ini buat lebaran sampe GK jadi buat lebaran,0.0,sumpah ini kecewa banget sudah ada warna yang salah kerudung nya telat kirim nya sampai minggu ini buat lebaran sampai tidak jadi buat lebaran
555,Oke ini kerudung lemes order warna tan sama navy malah datangnya navy sama hitam lain kali yang amanah yaa kakak,0.0,oke ini kerudung lemes order warna tan sama navy malah datang navy sama hitam lain kali yang amanah yaa kakak
556,"produk baguss, murahh, tp pengiriman agak lambat tp gpp deh sukaaa",1.0,produk baguss murahh tetapi kirim agak lambat tetapi tidak-apa-apa deh sukaaa
557,"Pengiriman super lama
Bahan lumayan
Harga standar
Trims..",0.0,kirim super lama bahan lumayan harga standar trims
558,Setelah menunggu cukup lama akhirnya dateng juga. Agak kecewa sih sama jasa kirimnya. Jadi agak males belanja sekarang ini.,0.0,telah tunggu cukup lama akhir datang juga agak kecewa sih sama jasa kirim jadi agak malas belanja sekarang ini
559,Warna beda jauh sm yg digmbr. Ini jatuh nya wrnanya gelap. Hmmm,0.0,warna beda jauh sama yang digmbr ini jatuh nya wrnanya gelap hmmm
560,"Pesannya warna hitam ,milo,coughat tapi yang datang warna navy,milo sama coughat . Cepol nya warna navy juga. Huuuh syedih. Padahal mau di pakai acara yang warna hitam tapi datang nya malah navy",0.0,pesan warna hitam milocoughat tapi yang datang warna navymilo sama coughat cepol nya warna navy juga huuuh syedih padahal mau di pakai acara yang warna hitam tapi datang nya malah navy
561,"Bagus sih bahannya. Tapiiii jahitannya gak simetris woyy sedih banget!!! 
Udah gitu gaada merknya astagaaa
Pengiriman lama padahal pesen bareng sama sepatu+tas di 3 toko yg berbeda. Tp sumpah, ini nyampe aja seminggu lebihh 
Gatau deh, gak puas rasanya beli disini
Mana beli 2 lagi😿",0.0,bagus sih bahan tapiiii jahit tidak simetris woyy sedih banget sudah begitu tidak ada merknya astagaaa kirim lama padahal pesan bareng sama sepatutas di toko yang beda tetapi sumpah ini sampai saja minggu lebihh tidak tau deh tidak puas rasa beli sini mana beli lagi
562,"Beli 3, yang satu salah warna pesen hijau pupus dikirim army muda coba bandingkan dengan foto modelnya jauh bgt bedanya sebel bgt, udah gitu bahanna lebih tipis dari bela square biasanya tapi bahan bukan masalah sih",0.0,beli yang satu salah warna pesan hijau pupus kirim army muda coba banding dengan foto model jauh banget beda sebel banget sudah begitu bahanna lebih tipis dari bela square biasa tapi bahan bukan masalah sih
563,Kerudungnya katanya gampar di atur dan gak tekkuk pada hal susah di atur kok malah susah tegaknya mana lama pekingnya,0.0,kerudung kata gampar di atur dan tidak tekkuk pada hal susah di atur kok malah susah tegak mana lama peking
564,"Kecewa bngt
Pesen warna apa yg Dateng apaa 
Ga pesen biru tua padahal yg ga ada malah abu SMA yg ditunggu"" abu SMA kok yaa
Terus warna""nya ga pada sesuai sama yg difoto😪😪😪",0.0,kecewa bngt pesan warna apa yang datang apaa tidak pesan biru tua padahal yang tidak ada malah abu sma yang tunggu abu sma kok yaa terus warna tidak pada sesuai sama yang foto
565,"kecewa bgt barangnya jelek, jaitannya ga rapih, bahannya panas kya saringan tahu",0.0,kecewa banget barang jelek jaitannya tidak rapih bahan panas seperti saring tahu
566,"Ada 2 warna yang salah, pesen nya warna Tan sama Mocca yang di kirim malah abu sama dusty",0.0,ada warna yang salah pesan nya warna tan sama mocca yang di kirim malah abu sama dusty
567,Pesan warna khaki muda yg datang coklat tua. Di kasi warna kuning dua lagi. Konfirmasi dulu kek klw warna habis . Lupa atau linglung nih yg jual. Kecewa !!,0.0,pesan warna khaki muda yang datang cokelat tua di kasih warna kuning dua lagi konfirmasi dulu seperti kalau warna habis lupa atau linglung nih yang jual kecewa
568,"entah ini orderan ke berapa kalinya disini 
gapernah nyesel pokonya dengan harga segitu kuwalitas maknyoooosssssss
makasiiii yaaaa",1.0,entah ini order ke berapa kali sini tidak pernah sesal poko dengan harga segitu kuwalitas maknyoooosssssss makasiiii yaaaa
569,"Kerudung nya tipis, pengemasan aga lama, gaada label tulisan Bella squarnya. Kalo buat warna bener tidak ada yang salah, dan gaada yang kurang barangnya",0.0,kerudung nya tipis emas aga lama tidak ada label tulis bella squarnya kalau buat warna bener tidak ada yang salah dan tidak ada yang kurang barang
570,"Kecewa banget, pesen warna apa yang dateng warna apa
Udah nungguin lama lama malah beda warna, kasih bintang 5 biar kebaca",0.0,kecewa banget pesan warna apa yang datang warna apa sudah nungguin lama lama malah beda warna kasih bintang biar baca
571,Pengirimannya lama sih menurut aku sampe aku chat karna gak dikirim2,0.0,kirim lama sih turut saya sampai saya chat karena tidak kirim
572,"Lama banget pengirimannya masa sampai seminggu, pengiriman buruk. Kualitas sesuai dengan harga, bahan tipis dan terawang. Ukuran kecil ternyata. Tapi termasuk worth it dengan harga segitu.",0.0,lama banget kirim masa sampai minggu kirim buruk kualitas sesuai dengan harga bahan tipis dan terawang ukur kecil nyata tapi masuk worth it dengan harga segitu
573,Jilbabnya lebih gelap dari yang ada di foto jadi beda dengan seragam,0.0,jilbab lebih gelap dari yang ada di foto jadi beda dengan seragam
574,Salah warna nya:( lagi butuh yg marron eh malah hitam terpaksa harus beli lagi di toko lain. Padahal udah lama bgt nunggu pengemasan nya. Warna abu nya pun tk ad malah warna Biru,0.0,salah warna nya lagi butuh yang marron eh malah hitam paksa harus beli lagi di toko lain padahal sudah lama banget nunggu emas nya warna abu nya pun tk ada malah warna biru
575,Bagus cuma PENGEMASANAN LAMA PAKE BANGET SAMPE 4 hariii gila ajaaa lama bngt,0.0,bagus cuma pengemasanan lama pakai banget sampai hariii gila ajaaa lama bngt
576,"bagusss poll jahitan nyaa rapii
semuaa komplitt
sayang agak lama ajaa, tapiii beneran ga kecewa sama hasil yang ditunggu tunggu❤️❤️❤️❤️❤️❤️",1.0,bagusss poll jahit nyaa rapi semuaa komplitt sayang agak lama ajaa tapiii beneran tidak kecewa sama hasil yang tunggu tunggu
577,"Beli warna hijau pupus, charcoal, silver, tan sma smoke grey. Lumayan kecewa karena warna gak sesuai sma yg di gambar dan pengiriman lumayan lama",0.0,beli warna hijau pupus charcoal silver tan sma smoke grey lumayan kecewa karena warna tidak sesuai sma yang di gambar dan kirim lumayan lama
578,"Sangat di sayangkan aku pesen krudung 3 sama bandana rajut, tapi bandana rajutnya ga ada,,tolong ya seller lebih di teliti lgi,,makasih buat mas kurirnya:)",0.0,sangat di sayang saya pesan kerudung sama bandana rajut tapi bandana rajut tidak adatolong ya jual lebih di teliti lgimakasih buat mas kurir
579,"Harusnya kerudung ini mau dipake buat lebaran,tapi grgr overload jadi baru keterima skrg. Ah kecewa sih gajadi dipake pas lebaran",0.0,harus kerudung ini mau pakai buat lebarantapi grgr overload jadi baru terima sekarang ah kecewa sih tidak jadi pakai pas lebaran
580,Menurut aku ini sangat kecil dan terlalu tipis. Ternyata sangat susah untuk dibentuk diwajah,0.0,turut saya ini sangat kecil dan terlalu tipis nyata sangat susah untuk bentuk wajah
581,mesen 3 kerudung 1 bandana tapi bandannya gak Dateng . mau krim bukti tapi lupa di viidioin saat unboxing,0.0,mesen kerudung bandana tapi bandan tidak datang mau krim bukti tapi lupa di viidioin saat unboxing
582,"Pesen mocca tapi kok warna nya gini ya?? Hmmm
Lain kali lebih teliti lagi ya",0.0,pesan mocca tapi kok warna nya begini ya hmmm lain kali lebih teliti lagi ya
583,Barang lama banget sampai nya.. mana salah  satu nya ealah warna minta wardag di kasih ijo gimana yaa... Tapi ga apa2 lah .. makasih,0.0,barang lama banget sampai nya mana salah satu nya ealah warna minta wardag di kasih hijau bagaimana yaa tapi tidak apa lah terimakasih
584,"Harga Murmer kualitas gak murahan, warna nya cantik cantik banget,harga kantong pelajar banget.",1.0,harga murmer kualitas tidak murah warna nya cantik cantik bangetharga kantong ajar banget
585,Gapernah kecewa belanja ditoko ini pokonyaa the best banget,1.0,tidak pernah kecewa belanja di toko ini pokonyaa the best banget
